author,exclusive,ingredients,master,num_tried,picture,rating,title
Sunny_Kreglo,True,"料酒,盐,白胡椒,香葱,燕麦片,鸡蛋,黑胡椒,西红柿,胡萝卜,葱,蒜,盐,番茄酱",True,192,False,8.4,【健康三餐】番茄酱鸡肉丸子
Sunny_Kreglo,True,"蒜,酱油,黑胡椒粉,白胡椒粉,孜然粉,孜然粒,香菜",True,324,False,9.1,【健康三餐】香喷喷孜然鸡肉闷饭
小厨葡萄,False,"鸡腿肉,土豆,香菇,葱,姜,蒜,干辣椒",False,371,False,7.4,香菇土豆炖鸡肉
Ww_Sid蘑菇,True,"蛋清,葱,盐,料酒",False,370,True,7.7,高蛋白低卡鸡肉丸子（无碳水版）增肌减脂必备！！！120kcal/100g
梓晴,False,"鸡脯肉,洋葱,香菇,大蒜,香菜,白胡椒粉,盐",False,361,False,7.7,香煎鸡肉小饼
小小幸福家,True,"土豆,鸡肉,姜,豆瓣酱,料酒,蒜,糖",False,359,True,7.3,土豆炒鸡肉
泡芙大人,True,"鸡腿,土豆,胡萝卜,洋葱,蒜,咖喱块",False,344,True,8.5,鸡肉咖喱饭
料理仙兔,True,"鸡腿肉,月桂叶,盐,杏鲍菇,胡萝卜,橄榄油,水",True,341,False,8.1,鸡肉杏鲍菇盐煮
日食记,False,"鸡胸肉,香菇,玉米粒,鸡蛋,盐,白胡椒粉,姜末,料酒,清水",True,318,True,7.5,【番茄鸡肉丸】
小羽私厨,True,"鸡胸肉,青椒,鸡蛋清,淀粉,盐,黄酒,生抽,葱,蒜",True,310,True,7.6,把鸡肉炒的嫩嫩的：青椒溜鸡片
牛奶少女丶,True,"胡萝卜,青豆,鸡腿肉,南瓜,洋葱,大米",True,304,True,8.4,南瓜鸡肉焖饭
洛可珊私厨,True,"香菇,香菜,大米,葱,生抽,老抽,蚝油,香油,盐,胡椒粉,料酒",False,289,False,8.0,香菇鸡肉饭
塞北主妇,False,"鸡胸肉,胡萝卜,黄瓜,小葱,生菜,料酒,老抽,胡椒粉,油",False,284,True,7.7,老北京鸡肉卷
施施小妆--ZZ,True,"生抽,黄酒,糖,盐",True,278,True,7.4,自制鸡肉松
高高高豆豆,True,"鸡胸肉,香菇,杏鲍菇,生姜,大葱,白胡椒粉,鸡蛋,蚝油,盐,白砂糖,香油,香菜,鸡精,盐,鸡蛋,紫菜,胡椒粉,馄饨皮,香油",True,274,True,7.9,超鲜菌菇鸡肉大馄饨
Mint,False,"鸡胸肉,生菜,番茄,料酒,辣椒粉,胡椒面,淀粉,生抽,面粉,盐",False,270,False,7.1,鸡肉卷
巨蟹leo,False,"鸡腿,土豆",False,261,True,8.0,鸡肉炖土豆
美妈,False,"大米,鸡腿,蘑菇,香菇,黄椒,红椒,青椒,洋葱,盐,胡椒粉,料酒,鸡精",True,266,False,8.0,鸡肉蘑菇焖饭
想飞的布丁,False,"土豆,香菇",False,266,True,7.9,香菇鸡肉炖土豆
柳小兔。,False,"鸡肉,番茄酱,西红柿,洋葱,青椒",False,258,False,7.9,入门鸡肉披萨~
是_煩,True,,True,257,True,8.9,自制串串香（牛肉串，鸡肉串，猪肉串）
懒羊羊爱吃鬼,False,,False,745,True,8.0,老北京（墨西哥）鸡肉卷
君之,False,"鸡腿肉,高筋面粉,低筋面粉,水,橄榄油,细砂糖,盐,奶粉,蒜末,番茄酱,黑胡椒粉,口蘑,洋葱",True,717,True,8.5,原香烧烤鸡肉比萨
kisses-L,False,"鸡肉,青椒,胡萝卜,姜蒜",False,679,True,7.8,青椒鸡肉胡萝卜
致夏夏夏,True,"鸡胸肉,咖喱,土豆,胡萝卜,洋葱",False,589,True,8.0,土豆咖喱鸡肉饭
BoBooooozzZ,True,"鸡胸肉,葱,姜,盐,生抽",False,556,True,7.8,软绵绵的鸡肉豆腐丸（无油）
潘潘猫,False,"鸡胸肉,胡萝卜,干香菇,葱末,蛋清,青菜,淀粉,酱油,香油,盐",True,513,True,8.0,碧波蔬菜鸡肉丸
开水子,False,"鸡蛋,鸡胸肉,豌豆,玉米,淀粉,盐,黑胡椒粉",False,512,True,7.4,高蛋白减肥鸡肉饼
yanyanfoodtube,False,"鸡胸肉,盐,胡椒粉,水,料酒,番茄沙司,糖,蜂蜜,水,鸡蛋,盐,水,泡打粉,玉米淀粉,普通面粉,植物油",True,487,True,8.4,蜂蜜鸡肉 Honey Chicken
小谷粒儿妈妈,False,"洋葱,胡萝卜,土豆,咖喱块,鸡胸肉,食用油,盐,鸡精,料酒,黑胡椒粉,淀粉",False,483,False,8.0,咖喱鸡肉饭
布丁妈小厨房,False,"鸡胸肉,葱,姜",False,475,True,7.9,鸡肉松(适合7个月以上的宝宝)
土匪姐姐,False,,False,451,True,6.9,鸡肉杂蔬烧烤
王潔瑩426,False,"鸡腿,米,生姜,小葱,生抽,料酒",False,436,True,7.4,鸡肉粥
宿su,False,"土豆,洋葱,胡萝卜,青豆,鸡肉,咖喱块",False,421,False,8.2,日式咖喱鸡肉饭
元宝麻麻的厨房,True,"鸡腿肉,干香菇,土豆,胡萝卜,洋葱,葱姜末,味极鲜,盐,糖,料酒,蚝油",False,419,True,7.9,香菇鸡肉焖饭
秦了了,True,,True,413,True,8.5,黑椒鸡肉蔬菜披萨
宝宝营养辅食,False,"鸡肉,土豆,胡萝卜,淀粉",True,408,True,8.0,胡萝卜鸡肉肠
菁制美食,False,"鸡胸肉,咖喱块,土豆,胡萝卜,洋葱",False,388,True,7.5,咖喱鸡肉
小瓶子AJ,False,"鸡蛋,水淀粉,青菜,香油,盐,白胡椒粉,糖",False,387,False,7.6,鸡肉丸子青菜汤
呤儿,True,"鸡蛋,米饭,咖喱,淡奶油",True,383,False,7.8,奶香鸡肉咖喱蛋包饭
伊敏敏敏敏敏,True,鸡胸肉,False,376,True,8.0,宝宝辅食鸡肉松👶🏻
Flora的小生活,False,"鸡胸肉,胡萝卜,土豆,番茄,青椒,红椒,黑胡椒粉,生粉,番茄酱,盐,糖,酱油,洋葱",True,12384,True,8.3,番茄鸡肉浓情焗饭【两人份】
堂妈小厨,False,,True,9637,True,8.6,咖喱鸡肉饭
双儿酱,False,"咖喱,鸡肉,土豆,胡萝卜,洋葱,开水,姜蒜",False,5745,True,8.4,咖喱鸡肉（零失败超详细版）
烟火间,False,"南瓜,大米,鸡腿肉,鲜香菇,洋葱,盐,食用油",True,3273,True,8.1,南瓜鸡肉饭
随心煮意,False,"大米,鸡胸肉,鲜香菇,生菜叶,姜,植物油,盐",False,2426,True,7.9,香菇鸡肉粥
晴天私房烘焙,False,,False,2057,True,8.4,肯德基早餐汉堡轻松在家做 ---『玉米鸡肉汉堡包』
堂妈小厨,False,"鸡腿,胡萝卜,土豆,葱花,清水",True,2068,True,8.3,堂妈教你咖喱鸡肉焗饭
璐稔,False,,True,1462,True,7.7,酸酸甜甜【茄汁鸡肉丸】
日食记,False,"干香菇,大米,土豆,胡萝卜,洋葱,姜丝,老抽,生抽,料酒,盐,糖",True,1450,True,8.2,【香菇鸡肉焖饭】
花吃姐姐,True,"香菇,栗子,姜,蒜,葱白,料酒,生抽,老抽,蚝油,糖",False,1053,True,8.1,【栗子烧鸡】鸡肉都给你吃，栗子归我~
我很家常,True,"鸡胸,盐,孜然粉,糖",True,980,True,8.0,孜然鸡肉粒
类老虎,True,"盐,淀粉,料酒,生抽,鸡胸肉,生菜,西兰花,紫甘蓝,红辣椒,鸡蛋,蒜,沙拉酱,小番茄,卷心菜,玉米,橄榄油",False,909,True,7.8,鸡肉蔬菜沙拉
美食情书,False,"大米,香菇,鸡胸肉,玉米粒,胡萝卜,盐",False,948,True,7.2,香菇鸡肉粥
过于傲娇就是欠削,False,"高筋面粉,低筋面粉,水,盐,细砂糖,橄榄油,西红柿,大蒜,黄油,洋葱,盐,黑胡椒粉,糖,清水,黑胡椒粉,辣椒粉,盐,料酒,细砂糖,姜末,红椒",False,934,True,8.3,黑椒鸡肉比萨（君之配方）
王筱沐,True,"鸡胸肉,土豆,胡萝卜,洋葱,咖喱,精盐,精盐,料酒",False,897,True,8.3,咖喱鸡肉饭
芒_草,False,"鸡胸脯肉,土豆,洋葱,胡萝卜,咖喱粉,酱油,胡椒粉,盐",False,878,True,7.6,咖喱土豆鸡肉
别宝马的拖拉机,False,"鸡胸,西兰花,蒜",False,861,True,7.2,西兰花炒鸡肉
爱新觉罗_金金,True,"玉米粒,葱头,披萨酱,披萨草,盐,糖,水,黄油,面包粉",True,851,True,8.1,奥尔良烤鸡肉披萨
阳光大大D,False,"姜葱蒜,料酒,生抽,老抽,耗油,糖,油,盐",False,801,True,8.1,美味零添加鸡肉松(面包机版)
九色鹿,False,"鸡脯肉,青红辣椒,蚝油,蜂蜜,黑胡椒,葱,姜,料酒,色拉油",False,750,True,7.6,鸡肉串
红妆微醉,True,,True,120,True,8.3,泡椒凤爪【盐渍小米椒版】
懒饭App,False,"鸡爪,油,花椒,干辣椒,姜,生抽,老抽,冰糖,芝麻,清水",True,119,True,8.1,懒人版姜辣鸡爪
方源先生,False,"鸡爪,糖,姜,料酒,小米椒,大蒜,香菜,泡椒,麻油,剁椒,大葱,盐",False,114,True,7.7,『火』网红无骨酸辣鸡爪
哈哈的犀牛jio,True,"鸡爪,盐",True,114,True,8.1,卤鸡爪（懒人版&家常版）
Jun君妹,False,鸡脚,False,114,True,8.4,凉拌鸡脚
糖盐盐,False,"凤爪,沙姜,盐焗鸡粉,生抽,花雕酒,麻油,白糖,花椒油,黑胡椒粉,大蒜,辣椒粉",False,109,True,8.4,沙姜凤爪
天行健_jtxk,False,"鸡翅,盐焗鸡粉,盐",False,109,True,7.7,盐焗鸡（鸡翅、鸡爪）
shoucui0816,False,"鸡爪,辣椒,大蒜,生姜",False,107,True,8.2,红烧鸡爪
WO米,False,"姜,酒",False,108,False,7.0,酸辣鸡爪
诺诺的大姐姐,True,"鸡爪,百香果,小米椒,蒜头,香菜,紫苏,香茅,洋葱,盐,鸡精,蚝油,麻油,白糖,白醋,生抽,姜片,白酒,胡椒粉",False,108,True,8.3,柠檬百香果香茅鸡爪
匡匡raku,False,"酱油,盐,姜片,蒜,葱段,干辣椒",False,106,False,8.2,香辣卤鸡爪
手机用户6680_3p6g,False,凤爪,False,106,True,7.7,酸辣凤爪
青椒红辣椒,True,"鸡爪,香菜,料酒,醋,生抽,糖,姜,盐,小米椒,柠檬,蒜,香油",False,106,True,7.6,网红鸡爪
黛西的梦想,True,"鸡爪,香油,料酒,醋,白糖,生抽,柠檬,大蒜,生姜,青红椒,花椒,泡椒,泡椒水,盐",False,105,True,8.3,秘制凉拌酸辣鸡爪
懒饭App,True,"鸡爪,姜,油,老抽,油,葱,姜,蒜,干辣椒,大料,生抽,蚝油,盐,糖,老抽,清水",True,103,True,7.2,虎皮鸡爪
蝶影_,True,,False,101,True,8.2,泡椒凤爪
灯芯绒,False,"鸡爪,水,油,葱,姜,蒜,八角,料酒,酱油,啤酒,盐,糖,味精",False,100,False,8.2,啤酒烧凤爪
www.scfood.net,False,"鸡爪,泡野山椒,八角,精盐,白醋,花椒粒,味精",False,100,True,8.2,著名川菜泡椒凤爪的做法
希洛大大大大人,True,"鸡爪,野山椒,八角,花椒,蒜,姜,洋葱,柠檬,白醋,盐,味精",True,160,False,7.6,泡椒凤爪
梳子sue,True,"鸡爪,白胡椒,鸡蛋,淀粉,盐",False,160,False,8.1,黄金脆皮炸鸡爪
窝居的monky,True,"鸡爪,姜,干辣椒,盐,老抽",False,158,False,7.1,姜辣凤爪
ivy欣欣,True,"鸡脚,罗汉果,蒜,辣椒,冰糖",False,154,True,7.9,爽脆陈醋鸡脚
手机用户6613_u1ta,False,"鸡脚,洋葱,大蒜,指天椒,柠檬,香菜,姜,葱",False,154,True,7.9,超好吃的糟卤鸡脚
月亮晶晶,False,"鸡爪,红枣,生姜,料酒,盐",True,152,False,6.8,红枣花生煲鸡爪
DaisyDannnnnnnn,True,,True,148,True,8.3,鸡爪虾煲
冇伱灬冇我,True,"小米椒,大蒜,桂皮,八角,花椒,啤酒,鹽,白糖,生抽,白胡椒粉,芝麻油,花椒油",True,143,True,8.8,凉拌鸡爪-人人爱
0夏天0,True,"鸡爪,姜片,蒜,干辣椒,豆豉,油,生抽,老抽,冰糖,料酒",True,143,False,8.2,超快捷红烧鸡爪
臻妈美食厨房,False,"鸡爪,洋葱,胡萝卜,芹菜,八角,桂皮,豆蔻,草果,花椒,红辣椒,瓶装泡椒,盐,鸡精,白醋,糖,味精",False,142,False,7.9,秘制泡椒凤爪
小巧小成,False,"花胶,鸡爪,猪骨,红枣,杞子,生姜",False,136,True,7.3,花胶鸡爪汤
SSmummy,False,"鸡爪,小米椒,蒜,香菜,白糖,盐,柠檬,醋,生抽,蚝油",False,134,True,7.6,好吃到流泪的网红柠檬鸡爪
0夏天0,True,"鸡爪,姜片,干辣椒,蒜苗,生抽,老抽,糖,胡椒",True,132,True,8.1,红烧鸡爪
孙迪1225,False,"葱段,姜片,蒜,花椒,八角,香叶,桂皮,冰糖,食用油,生抽,老抽,盐,料酒",False,124,False,8.0,酱鸡手
陌、-3,True,"凤爪,黄瓜,泡椒,干辣椒,八角,大葱,柠檬,香菜",False,127,True,7.3,柠檬泡椒凤爪
懒饭App,False,"鸡爪,土豆,洋葱,葱,姜,蒜,干辣椒,花椒,豆瓣酱,料酒,生抽,糖,油",True,127,True,8.6,家常鸡爪虾煲
红姨食坊,False,"凤爪,野山椒,白醋,花椒",False,126,True,8.3,野山椒泡凤爪
猪三斤,True,"鸡爪,辣椒,蒜,豆瓣酱,酱油,老抽,白糖,料酒",False,126,False,7.9,麻辣鸡爪
FreedomandI,True,"鸡爪,葱姜蒜,蚝油,料酒,淀粉,糖,土豆,鸡翅",False,124,True,8.5,肉蟹煲的鸡爪鸡翅
cheer_爱生活,False,鸡爪,False,119,False,8.1,卤鸡爪
豆依mm,False,,False,209,True,7.7,㊙️巨好吃的红烧鸡爪❗好吃到连骨头都不放过‼️
张芸,True,"姜片,料酒,小米椒,杭椒,香菜,盐,柠檬,百香果,大蒜,洋葱,生抽,糖,麻油",False,203,True,7.7,网红鸡爪—百香果柠檬泡椒鸡爪
侥幸的鱼,False,"板栗,鸡脚,瘦肉,红枣,花生,盐",False,203,False,8.1,板栗鸡脚汤
许同英,False,"鸡爪,盐,姜,洋葱,豆瓣酱",False,197,True,8.0,胖哥俩鸡爪煲
关小蕊Ruby,False,"鸡爪,鸡翅中,酱油,老抽,干辣椒,桂皮,料酒,花椒,麻椒,冰糖",False,191,True,7.5,周黑鸭风味鸡翅，鸡爪（鸭脖鸭翅鸭舌锁骨均可）
JYConstance,True,"鸡爪,柠檬,姜,香菜,小米椒,蒜,百香果,青椒,米酒,陈醋,酱油,芝麻油,泰式甜辣酱,盐,洋葱",False,189,True,8.2,百香果柠檬鸡爪
CC的魔幻厨房,True,"鸡爪,姜,大蒜,八角,小米椒,大葱,料酒,盐,冰糖,干辣椒",True,184,True,8.2,CC招牌香辣鸡爪
方方球,False,"鸡爪,糖,甜辣酱,老抽,酱油,姜片,花椒,大料,盐,料酒",False,183,False,8.1,酱鸡爪
茉莉的白日梦,False,,False,177,True,7.7,味道不比煌上煌差的自制盐焗鸡爪
林Cici,True,"蒜,酱油,老抽,料酒,糖,姜,蚝油,白芝麻,桂皮,香叶,洋葱,八角,五香粉,醋,孜然粒",False,179,True,6.9,好吃到尖叫的虎皮凤爪
unazyj,False,"鸡爪,小辣椒,香菜,盐焗鸡粉,辣椒油,麻油,盐,糖,醋,蒜泥,姜片",False,176,False,7.3,白云凤爪
lynn001201,True,"凤爪,生姜,花椒,八角,香叶,干辣椒,料酒",True,176,True,8.7,糟卤凤爪
xbcookie,False,鸡爪,False,176,False,7.8,家常卤鸡爪
咖啡鱼潘,False,"鸡爪,黄酱,花椒,大料,姜,老抽,料酒,盐",False,170,True,8.7,酱凤爪
堂妈小厨,False,,True,174,True,7.8,广式豉油蒸凤爪
labrador,False,"鸡爪,姜,冰糖,大料,山奈,草果,砂仁,小茴香,桂皮,丁香,花椒,干辣椒,胡椒粉,料酒",False,172,True,7.2,卤水鸡爪
jane的小厨房,True,"鸡爪,柠檬,金桔,小米椒,姜,大蒜,香菜,白糖,盐,醋,酱油,生抽,香油",False,172,True,7.9,网红凉拌柠檬凤爪
TXWXLOVE,False,,False,170,True,7.9,红烧鸡爪子
静的时光9,True,"猪蹄,鸡爪",True,163,True,8.8,大手拉小手（猪蹄焖鸡爪）
Happy1颢,False,"鸡爪,黄瓜,柠檬,泡椒,蒜,姜,醋,冰糖,酱油,料酒",False,165,True,8.1,柠檬酸辣凤爪
爱生活的小亭,False,"鸡爪,花椒,八角,葱姜蒜,香叶,生抽,老抽,料酒,盐,朝天椒",False,293,True,8.3,香辣卤鸡爪
一粥一饭旗舰店,False,"鸡爪,酱油,陈醋,柠檬,香菜,小米椒,独蒜,姜,料酒,白糖,芝麻油",False,269,True,7.7,网红柠檬酸辣凤爪
Hollyaa,False,,False,264,True,8.0,超级好吃的卤鸡爪(张亮卤世界方子)
冬至忘记了,False,"鸡爪,姜,豆豉酱,蚝油,料酒",False,264,True,7.6,豉汁蒸凤爪
葵苜苜,False,"鸡爪,香菜,大蒜,生姜,料酒,白糖,盐,柠檬,枸杞",False,254,True,8.1,超级好吃的世界杯下酒零嘴，酸辣凤爪（无辣版）
食尚小米,False,"鸡爪,腐乳,葱,姜,蒜,红辣椒,花椒,小茴香",False,242,True,7.4,虎皮凤爪
jue,True,"鸡爪,姜片,料酒",True,233,True,8.1,糟凤爪
可美,False,"鸡爪,泡椒,姜片,蒜头,白酒,花椒,小米椒,凉白开,白糖",True,239,True,8.0,绝对一流的做法（泡椒凤爪）
简单,False,"鸡爪,可乐,蒸鱼豉油,老抽,料酒,葱,姜,蒜,盐",False,227,True,8.1,可乐鸡爪
蔡宝,False,"鸡爪,料酒,盐,醋,水,蜂蜜,油,老抽,生抽,蚝油,鸡精,糖,姜末,蒜末",False,234,False,7.5,虎皮凤爪
牛奶4667,False,"凤爪,葱,香菜,蒜瓣,绵白糖,香油",False,233,True,8.5,酸酸辣辣凤爪
小潺zh,False,"鸡脚,姜,葱,八角,桂皮,糖,盐,生抽,老抽",False,231,False,7.9,红烧鸡脚
心意姑娘,False,"泡椒,大蒜,老干妈,蚝油,白糖,白醋,细盐,老抽,芝麻油,花椒面",False,227,True,8.5,泡椒凤爪（老干妈版）
Leung-7,True,"鸡爪,生姜,料酒,花生米,大蒜,小米椒,生抽,芝麻油,柠檬,醋,香菜,盐",False,226,True,8.1,蒜香凤爪
咖啡屋_gdv5,True,"鸡爪,柠檬,苹果,洋葱,杭椒,姜,蒜,麻椒,大料,白醋,白糖,鸡精,盐,香菜,葱,料酒",False,224,True,8.5,柠檬泡椒凤爪
心香雨,True,,True,206,True,8.3,醋泡酸辣鸡爪（凤爪）-超好吃
瑾宁妈妈,False,鸡爪,False,203,True,8.3,柠檬鸡爪
糖宝麻麻-木木,False,"鸡爪,柠檬,小米椒,洋葱,姜,蒜,香葱,生抽,醋,蚝油,麻油,盐,糖,料酒",False,210,True,8.1,【柠檬酸辣鸡爪】自制超级无敌美味的网红鸡爪
秋凉,False,"鸡脚,花生,眉豆,枸杞,桂圆肉,姜",False,216,True,8.3,花生眉豆鸡脚汤
blackish,False,"当归,黄芪,党参,桂圆肉,红枣,枸杞子,凤爪,姜,盐",False,215,True,7.4,药膳凤爪
阿瑰小姐,False,,False,483,True,8.0,“销魂”卤鸡爪
菜菜美食日记,False,"鸡爪,土豆,洋葱,辣椒,豆瓣酱,姜葱蒜,盐,白胡椒粉",False,484,True,7.8,超入味的鸡爪煲，吃过就忘不了
小秀子,True,,False,456,True,8.7,人人都爱的麻辣凉拌鸡爪
日食记,False,"鸡爪,柠檬,蒜末,百香果,生抽,香油,醋",True,464,True,7.9,【酸辣无骨凤爪】
Mu吴小婵,True,"鸡爪,酱油,陈醋,蚝油,料酒,芝麻油,葱,姜,蒜末,香菜",False,447,True,7.9,凉拌鸡爪
PIGGY-CHAN,True,"鸡爪,柠檬,香菜,蒜头,指天椒,白醋,酱油,蚝油,盐",False,454,True,7.8,泰式酸辣鸡爪
希南,True,"五花肉,鸡爪,鸭胗,葱姜,盐,老抽,冰糖,白糖,桂皮,山奈,草果,料酒,香叶",True,439,True,8.1,传统家乡卤味（卤五花肉、鸡爪、鸭胗等）
湉湉M,False,"鸡爪,柠檬,小米椒,白糖,盐,鸡精,芝麻油,辣椒油,大蒜,葱,花椒",False,435,True,8.1,柠檬酸辣鸡爪
珠珠-112,False,鸡爪,False,425,True,8.0,红烧鸡爪
jerryjan,True,"鸡爪,香菜,蒜头,小米椒,青柠檬,白糖,酱油,陈醋,香油,泰式甜辣酱,鱼露,料酒,白醋,姜",False,386,True,8.1,泰式酸辣鸡爪
懒饭App,False,"鸡爪,生抽,老抽,糖,花椒,料酒,姜,蒜,小米辣,热水",True,374,True,8.2,啃的停不下来 糯糯香辣鸡爪
芬芬-6,False,"鸡翅,鸡爪",False,342,True,7.6,盐焗鸡翅鸡爪
兜兜安,False,"鸡爪,姜片,葱,花生",True,344,False,8.1,花生木瓜鸡脚汤
小潺zh,False,"鸡脚,姜葱蒜,小红椒,花椒,豆瓣酱,糖,生抽,老抽,料酒",False,330,True,8.2,麻辣鸡脚
然妈饼干,True,"鸡脚,大蒜,八角,老抽,盐",False,327,True,7.8,然妈小灶.蒜香鸡脚
懒饭App,False,"鸡爪,姜,香叶,八角,桂皮,老抽,生抽,料酒,冰糖,水",True,285,True,8.2,电饭锅脱骨红烧鸡爪
盘子会唱歌,False,"鸡爪,盐,白糖,白胡椒,蒜,生姜,芝麻油,淀粉,生抽,料酒,食用油",False,301,True,7.1,豉汁蒸凤爪
爱厨房,False,"凤爪,姜片,小米椒,酱油,陈醋,白糖,芝麻油,盐",False,297,True,8.5,酱油醋泡凤爪
我脑公全世界最帅,True,"鸡爪,葱,姜,蒜头,辣椒干,冰糖,老抽,料酒,蒸鱼豉油",True,296,True,8.7,零失败吮指鸡爪
Miss葉子,True,"鸡爪,泰式甜辣酱,耗油,鱼露,香油,料酒,盐,姜,八角,白醋",False,267,True,7.1,泰式水晶凤爪
方方球,False,"鸡爪,料酒,花椒,大料,葱,姜,白醋,冰糖,盐,小米椒,蒜末,泡椒",False,861,True,8.0,泡椒凤爪
花边食事,True,"鸡爪,生姜,小米椒,香菜,大蒜,料酒,醋,糖,盐,芝麻油",False,793,True,7.9,酸辣凤爪
伤寒天空,True,"鸡爪,料酒,冰糖,八角,桂皮,香叶,小葱,生抽,老抽,醋,姜",False,741,True,8.1,卤鸡爪
唐蕾糖甜甜,True,"胡椒粉,蚝油,红糖,葱姜蒜,生抽,酱油,料酒,五香粉,香醋,辣椒",False,732,True,8.0,虎皮凤爪
蒸味坊,True,盐焗鸡粉,False,696,True,7.6,盐焗鸡爪（水焗）版
呤儿,True,"凤爪,姜片,葱结,泡椒,红烧酱油,冰糖,料酒,盐",True,735,False,7.7,红烧凤爪
文文就是个吃货,False,,False,663,True,8.3,停不下来的秘制凉拌鸡爪
爱厨房,False,"鸡爪,八角,桂皮,香叶,干辣椒,生姜,大蒜,冰糖,老抽,鸡精,葱,料酒",False,669,False,7.8,红烧鸡爪
PinK_匠心作坊,True,"鸡爪,姜片,白酒,盐,香油",False,649,True,7.6,风味盐焗鸡爪
香香辣宝小海娘,True,"明虾,鸡爪,藕,土豆,黄瓜,芹菜,辣椒,葱,姜,蒜,洋葱,料酒,生抽,盐,白糖,油,花椒",False,627,True,8.1,超简单的明虾鸡爪煲
C妈小厨娘,True,"鸡脚,盐,味精,冰块,蒜,米醋,酱油,鸡精,糖,葱花",True,589,True,8.2,酸辣鸡脚๑
小马的天,True,"鸡爪,泡椒,酒,白醋,盐,冰水,花椒",False,592,False,7.9,泡椒鸡爪
堂妈小厨,False,,True,577,True,8.5,韩式辣酱鸡爪
美一yph,False,"鸡爪,蒜头,酱油,醋,芝麻油",False,541,True,8.1,泡鸡爪
颜颜颜颜颜大仙,False,"鸡爪,大蒜,韩式辣酱,番茄酱,泰式甜辣酱,白芝麻,生抽,老抽,白糖,辣椒粉",False,554,True,8.3,韩式辣鸡爪
爱上就烹饪,False,"香叶,八角,桂皮,冰糖,生抽,老抽,盐,花椒,干辣椒",False,553,True,8.2,卤鸡爪子
日食记,False,"凤爪,料酒,姜片,蒜蓉,生抽,醋,糖,香油",True,543,True,8.2,【柠檬酸辣凤爪】
乐观范菇凉_4,True,"鸡爪,香菜,米醋,陈醋,香油,姜,料酒,小米椒,白糖,柠檬,生抽",False,526,True,7.9,柠檬🍋泡凤爪
来碟小菜,False,"鸡爪,姜,蒜,干辣椒",False,520,True,8.3,下酒鸡爪
亲亲宝贝-57,False,"鸡脚,糖,酱油,水",False,502,True,8.2,陈醋鸡脚
月亮晶晶,False,"鸡爪,花椒,八角,桂皮,香叶,料酒,老抽,生抽,十三香,姜",True,11151,True,8.2,秘制红烧鸡爪
欢-欢妈,True,"鸡爪,小米辣,香菜,醋,香油,独蒜,白糖,料酒,姜,柠檬,百香果",False,10856,True,8.3,超好吃的🍋酸辣凤爪
冇伱灬冇我,True,"鸡爪,小米椒,姜,冰糖,油,盐,生抽,陈醋,葱花",True,6644,True,8.1,香辣烧鸡爪
红姨食坊,False,"凤爪,泡椒,盐,花椒,白醋,料酒",False,6317,True,7.9,绝味泡椒凤爪
Elyn0722,True,"凤爪,香菜,辣椒,蒜米,醋,糖,酱油,香油,姜,料酒",False,6588,True,8.1,酸辣凤爪
小鱼mm,False,"鸡爪,蚝油,糖",True,4033,False,8.1,香辣卤鸡爪
陈小兔要个完美的夏天,False,"鸡爪,料酒,酱油,米醋,糖,盐,柠檬,香叶,生姜,大蒜,香菜,洋葱",False,1957,True,7.8,抖音网红鸡爪
王光光光光,True,"鸡爪,老抽,冰糖,黄酒,蚝油,芝麻油,白糖,香醋,八角,桂皮,香叶,干辣椒,水",True,2009,False,8.1,卤鸡脚
失控de食光机,True,"鸡脚,大蒜,生抽,香油,白醋,鸡精,糖,辣椒油,盐",False,1718,True,8.4,香辣蒜香凉拌爽脆鸡脚
想妈厨房,True,,False,1518,True,8.3,想妈秘制百香果鸡脚（家庭版)
LuoFaiFai,True,"鸡爪,泡椒,八角,香叶,花椒,生姜,白酒,醋,盐,柠檬,小米椒",False,1510,True,8.0,柠檬泡椒凤爪
亦荷yihe,False,,False,1358,True,8.1,柠檬酸辣凤爪
夏妈美食,False,,False,1300,True,7.8,抖音网红百香果柠檬凤爪
吕大文,False,"鸡爪,韩国辣酱,番茄酱,白糖,蒜泥,食用油,白芝麻,辣椒粉",False,1240,True,8.1,韩式辣鸡爪
冇伱灬冇我,True,"鸡爪,小米椒,大葱,生姜,白酒,花椒粒,陈皮,香叶,盐,白醋,芝麻油,鸡精,凉白开",True,1212,True,8.2,泡椒凤爪
懒饭App,False,"鸡爪,百香果,柠檬,大蒜,小米辣,生抽,盐,糖,姜片,料酒,水,香菜,洋葱,大葱",True,1086,True,8.0,柠檬百香果鸡爪
长空-14,False,"鸡爪,蒜头,指天椒,白醋,生抽,香油,料酒,白糖",False,1119,True,8.2,凉拌鸡爪（世界杯必备）
饕姑娘,True,"小米椒,柠檬,洋葱,醋,生抽,糖,盐,姜,料酒",True,1022,True,8.2,柠檬凤爪--夏日清新菜
筱顷,True,"鸡爪,生姜,八角,香叶,生抽,老抽,料酒,白糖,盐,鸡精",False,1040,True,7.9,卤凤爪
NZmom,False,"鸡爪,姜,蒜,八角,盐,生抽,老抽,料酒,鸡精,白糖",True,1012,True,7.8,红烧鸡爪
Pan爱美食,True,"蚝油,料酒,蜂蜜,葱姜丝",True,103,True,7.8,香烤鸡腿肉
nobuta1016,False,"葱,大料,花椒,糖,盐,酱油",False,102,False,8.1,速成红烧鸡腿
